RecipeId,Name,CookTime,PrepTime,TotalTime,RecipeIngredientParts,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeInstructions
101,Braised Chicken with Onions and Tomatoes,42,20,62,"c(""onions"", ""gingerroot"", ""garlic"", ""green serrano chilies"", ""tomatoes"", ""black cardamom pods"", ""cinnamon sticks"", ""cloves"", ""black peppercorns"", ""bay leaves"", ""cumin"", ""cayenne pepper"", ""turmeric"", ""plain yogurt"", ""dark rum"", ""salt"", ""cilantro"", ""chicken pieces"")",184.2,8.4,1.4,2.6,413.1,20.9,3.9,10.1,3.9,"c(""Heat oil in large saucepan over high heat. Add onions and sauti 2 minutes."", ""Stir in ginger, garlic and chiles."", ""Add chicken pieces and brown lightly."", ""Add tomatoes and remaining spices, yogurt, rum and salt. Reduce heat to low and braise 40 minutes until chicken is cooked through."", ""Serve with cilantro and rice. With leftovers."", ""Freezes well."")"
102,Cheesy Scalloped Potato Side Dish,90,25,115,"c(""potatoes"", ""flour"", ""half-and-half"", ""cheddar cheese"", ""parmesan cheese"", ""paprika"")",332.0,10.5,6.5,32.3,260.7,46.0,5.2,4.3,14.2,"c(""Layer potatoes, flour, milk, and salt and pepper (if desired) in a large casserole dish in several layers, then top with cheeses and paprika."", ""Bake at 350°F for 1 1/2 hours."", ""Optional crockpot method:  Spray crock pot with non-stick spray.  Layer ingredients in crockpot as directed for oven method.  Cook on high about 5 hours, until potatoes are tender."", ""All cooking times are approximate.  Preparation time allows for peeling and slicing potatoes.  Cooking time is for oven method."")"
104,Cheeseburger Casserole,25,15,40,"c(""flour"", ""ground beef"", ""onion"", ""tomato sauce"", ""ketchup"", ""salt"", ""pepper"", ""cheddar cheese"")",543.5,29.2,11.3,71.9,1795.1,44.8,1.5,12.6,25.5,"c(""Combine ground beef and flour in skillet. Add onion and brown."", ""Pour off drippings."", ""Add tomato sauce, ketchup, salt and pepper."", ""Pour into 1 1/2-quart casserole dish."", ""Bake for 10 minutes at 425°F."", ""Top with cheese and biscuits."", ""Bake for 10-15 minutes longer."")"
105,Caputo's Halibut With Mint and Balsamic Vinegar,0,10,10,"c(""halibut steaks"", ""extra virgin olive oil"", ""mint leaves"", ""garlic clove"")",505.8,18.9,3.1,199.9,281.5,3.0,0.0,2.4,75.8,"c(""Brush both sides of the fish with some of the olive oil and place on hot grill, barbecue or hot skillet."", ""Cook 2 to 3 minutes on each side or until  fish is done."", ""In another pan, heat the remaining oil, balsamic vinegar and the mint until just warm."", ""Just before serving, add the garlic to the sauce and spoon over the fish."")"
110,Borsch,0,60,60,"c(""beets"", ""water"", ""fresh dill"", ""sour cream"")",48.0,0.3,0.1,0.0,168.7,10.8,1.8,8.0,1.7,"c(""Scrub well beets (DO NOT PEEL THEM)  Put in large pot with 8 cups water."", ""Bring  to boil and then reduce to  simmer and cook until tender."", ""(SAVE COOKING BEET  WATER). When tender take slotted spoon and put beets immediately into cold  water."", ""Slip skins off with your hands."", ""If you have a cuisinart, chop beets into tiny pieces."", ""If no cuisinart, then you will have to chop the beets up by hand."", ""Put chopped beets into pot, add fresh dill, chopped, 1 can Campbell's Tomato  Zest soup (undiluted) and 6 cups of the cooking beet water."", 
""If you want a  thinner borscht use a little more of the beet water."", ""Stir well."", ""Serve with 1  tbsp.  sour cream per individual serving."", ""Add salt to your own taste.  I don't  use any salt.  ENJOY!"")"
112,Chicken and Broccoli Lasagna,55,15,70,"c(""butter"", ""flour"", ""milk"", ""chicken broth"", ""eggs"", ""parmesan cheese"", ""butter"", ""onion"", ""garlic"", ""chicken"", ""broccoli"", ""parsley"", ""mozzarella cheese"", ""parmesan cheese"", ""salt"", ""nutmeg"")",270.1,19.6,11.4,125.4,610.2,9.7,0.9,1.7,14.4,"c(""Sauce: Melt butter, stir in flour.  Add milk, whisk until smooth.  Stir in broth.  Cook, stirring constantly, until thick."", ""Beat eggs in   separate bowl, add small amount of sauce; then combine egg mix with   all sauce. Stir in cheese and seasonings."", ""Cook noodles."", ""Saute chicken in butter with onion and garlic. Stir in broccoli, cook 5 min.  until tender.  Add seasonings."", ""Layer in 9 x 13 pan: sauce, mozzarella, noodles, chicken."", ""Repeat. Finish with cheese."", ""Freeze. Bake 350 for 50 min, until bubbly.""
)"
113,Carrot Ginger Biscuits,15,35,50,"c(""all-purpose flour"", ""whole wheat flour"", ""baking powder"", ""baking soda"", ""ginger"", ""salt"", ""carrot"", ""plain low-fat yogurt"", ""canola oil"", ""honey"")",127.0,3.3,0.6,2.5,332.4,20.2,1.1,4.2,4.5,"c(""Preheat oven to 450."", ""In a large bowl, stir together the all-purpose flour and  whole wheat flour, baking powder and baking soda, ginger and salt.  In a small  bowl, stir together the carrot, yogurt, oil and honey."", ""Add carrot mixture to  dry ingredients and stir until just combined."", ""Place the dough on a well-floured surface.  Using a lightly floured rolling pin, roll out the dough until 1/2\"" thick."", ""Using a 2 1/4\"" biscuit cutter or glass ,  cut out rounds, gently rerolling the scraps, to form 12 biscuits."", 
""Place the  biscuits on an ungreased baking sheet, spacing them 1\"" apart.  Bake for 12 to 15 minutes or until golden."", ""Serve warm."")"
114,Chicken Breasts Saltimbocca,360,60,420,"c(""boneless skinless chicken breast halves"", ""ham slices"", ""swiss cheese"", ""all-purpose flour"", ""parmesan cheese"", ""salt"", ""dried sage"", ""pepper"", ""dry white wine"", ""cornstarch"", ""water"", ""rice"")",511.9,29.5,9.6,124.9,1357.2,15.8,0.6,0.9,40.6,"c(""Pound chicken breast halves until thin between  two sheets of waxed paper or  foil."", ""Place a slice of ham and cheese on each chicken piece.  Roll up and tuck  ends in; secure with small skewers or  wooden picks."", ""Combine flour, Parmesan  cheese, salt, sage and pepper in a shallow bowl."", ""Coat chicken rolls in flour  mixture.  Refrigerate chicken at least 1 hour."", ""In a large skillet, heat oil  over medium heat.  Add chicken rolls and cook, turning, until browned on all  sides."", ""Place browned chicken in a slow cooker."", 
""Combine soup and wine and pour  over chicken rolls."", ""Cover and cook on LOW 4 to 5 hours or until chicken is  tender."", ""Turn control to HIGH."", ""In a small bowl, dissolve cornstarch in water;  stir into cooking juices in cooker."", ""Cover and cook on HIGH 10 minutes."", ""Serve  with hot rice."")"
115,A New Spaghetti with Clams,20,20,40,"c(""littleneck clams"", ""extra virgin olive oil"", ""garlic"", ""Canadian bacon"", ""smoked ham"", ""dry white vermouth"", ""dry white wine"", ""bottled clam broth"", ""baking potato"", ""spaghetti"", ""flat leaf parsley"")",1536.7,24.4,3.7,200.0,1258.3,214.9,10.0,5.4,106.8,"c(""Bring 4 quarts of water to a boil in a large pot for cooking pasta."", ""Scrub"", ""the clam shells under cold water with a stiff bristle brush."", ""Heat the olive oil in a large nonstick skillet. Add the garlic and cook over a medium heat until fragrant but not brown, about 1 minute. Stir in the bacon and pepper flakes and cook for 1 minute. Add vermouth and bring to a boil."", ""Add the clam broth, and bring to a boil."", ""Stir in the potatoes and clams, tightly cover the pan, and cook until the shells open and the potatoes are tender, about 8 minutes."", 
""Cook the spaghetti in the boiling water until al dente, about 8 minutes."", ""Drain the pasta in a colander."", ""Stir it into the sauce and cook until thoroughly heated and coated with sauce, about 2 minutes."", ""Stir in the parsley and serve at once."")"
116,Blueberry Scones,22,55,77,"c(""all-purpose flour"", ""sugar"", ""baking powder"", ""salt"", ""unsalted butter"", ""fresh blueberries"", ""lemon, zest of"", ""heavy cream"", ""eggs"")",277.3,13.9,8.2,83.0,377.8,33.4,1.5,7.6,5.3,"c(""Adjust rack to center of oven, and heat to 400 degrees."", ""Place a Silpat baking mat on a baking sheet, and set aside. In a large bowl, sift together flour, 3 tablespoons sugar, baking powder, and salt. Using a pastry blender, or two knives, cut in butter until the largest pieces are the size of small peas."", ""Stir in blueberries and zest. Using a fork, whisk together cream and egg in a liquid measuring cup."", ""Make a well in the center of dry ingredients and pour in cream mixture. Stir lightly with fork just until dough comes together."", 
""Turn out onto a lightly floured surface, and knead a few times to mix well."", ""Pat dough into a 6-inch square about 1 1/4 inches thick."", ""Using a floured knife, cut into four 3-inch squares."", ""Cut squares in half on the diagonal to form eight triangles."", ""Transfer to prepared baking sheet. Brush tops with cream and sprinkle with sugar."", ""Bake until golden brown, 20 to 22 minutes."", ""Transfer scones from baking sheet to wire racks to cool."")"
117,Blueberry Cookies,15,240,255,"c(""flour"", ""baking powder"", ""salt"", ""vegetable shortening"", ""sugar"", ""egg"", ""milk"", ""lemon zest"", ""blueberries"")",58.4,2.4,0.7,4.6,41.6,8.7,0.2,4.5,0.7,"c(""Combine flour, baking powder and salt."", ""In a large bowl, cream the shortening and  sugar."", ""Beat in the egg."", ""Beat in the milk, almond extract and lemon rind."", ""Gradually blend in the dry ingredients."", ""Fold in the blueberries."", ""Cover and chill for at least 4 hours.Preheat oven to 375°."", ""Drop dough by spoonfuls about  1-inch apart onto ungreased cookie sheets."", ""Bake for 12-15 minutes, until pale golden."", ""Transfer to wire racks to cool."", ""NOTES: Canned or frozen blueberries can be used, but fresh gives the best results.""
)"
118,Abby's Pecan Apple Cake,70,20,90,"c(""butter"", ""sugar"", ""cinnamon"", ""nutmeg"", ""all-purpose flour"", ""tart apples"", ""butter"", ""eggs"", ""milk"", ""rum"", ""vanilla extract"", ""pecans"", ""baking powder"", ""baking soda"", ""salt"")",357.2,15.1,8.0,74.0,692.7,51.3,1.9,34.7,4.0,"c(""* , such as Granny Smith, peeled, halved, and sliced (3 cups)  Preheat the oven to 350 degrees."", ""Brush the sides of a 8 x 3 1/4-inch  springform pan with the melted butter."", ""Mix together 1/2 cup sugar, cinnamon,  nutmeg, and 1/4 cup flour and sprinkle the mixture evenly over the bottom of  the pan."", ""Wrap foil around the pan to prevent leakage. Starting at the outside  edge, arrange a ring of apple slices in the pan, slightly overlapping and  pointing to the center."", ""(It will feel backwards.) Fill in the center with  another circle of apples, with some overlap occurring."", 
""Layer any remaining  apple slices evenly, overlapping to prevent the batter from escaping."", ""With a  wooden spoon or electric mixer, beat together the butter and 1 cup sugar."", ""Add  the eggs, milk, rum, and vanilla."", ""The batter will look curdled."", ""Add 1 1/4  cups flour, the nuts, baking powder, baking soda, and salt, beating only  until the flour is completely incorporated."", ""Pour the batter over the apples  and spread evenly."", ""Place the pan on a baking sheet and bake in the middle of  the oven until a toothpick inserted in the cake comes out clean, about 70  minutes."", 
""Cover with a piece of foil if the top begins to brown too quickly."", ""Let the cake rest in the pan on a rack for 5 minutes, then, using a small,  flexible knife, gently separate the sides of the cake from the pan."", ""Invert  the cake on the rack, letting it stay in the pan for another 10 minutes, then  remove the pan, lifting it up carefully."")"
119,Carrot & Tahini Sandwich,0,15,15,"c(""carrot"", ""tahini sesame butter"", ""tofunaise"", ""mayonnaise"", ""raisins"")",110.5,7.3,1.0,0.0,53.2,9.8,3.1,2.9,3.2,"c(""In small bowl, combine all ingredients."", ""Use as sandwich filling or spread."")"
121,Lamb and Pork Cassoulet,60,15,75,"c(""cannellini beans"", ""ketchup"", ""chili powder"", ""thyme"", ""water"", ""bacon bits"", ""lamb chop"", ""onion"")",584.9,30.3,9.9,104.7,838.4,36.7,12.4,7.2,40.5,"c(""Saute onion and garlic in oil."", ""Add lamb and pork."", ""Saute 5 minutes until cooked  though."", ""Combine everything in a small deep oven safe dish."", ""Bake uncovered 350   30 minutes."", ""HINTS: for those who like more beans & less meat Add another can of beans & half as much meat. Just use a tad more water."", ""If you liked it or hated it please let me know -- ."")"
123,Carrot Maple Cheesecake,65,45,110,"c(""graham crackers"", ""butter"", ""carrots"", ""light cream cheese"", ""granulated sugar"", ""maple syrup"", ""eggs"", ""water"", ""granulated sugar"", ""carrot"")",302.5,20.3,11.0,103.0,320.9,22.9,0.9,16.8,8.2,"c(""CRUST:  Combine ingredients; mix well."", ""Press into 9 inch springform pan.  Bake in preheated 350 F oven for 10 minutes."", ""FILLING:  Simmer shredded carrots in water to cover for 5 minutes.  Drain and remove excess liquid."", ""In food processor combine carrots, cream cheese, sugar and maple syrup, process until completely smooth and evenly colored."", ""Add eggs, one at a time, and mix until just blended."", ""Pour onto crumb crust and bake at 300 F for 45 minutes or until center is almost set.  Cool to room temperature.  Refrigerate 3 hours or overnight. ."", 
""OPTIONAL GARNISH:  In small saucepan simmer water with sugar for 5 minutesAdd shredded carrots and simmer 5 minutes.   Drain well and scatter on top of chilled cheesecake."")"
124,Catherine's Excellent Yorkshire Pudding,20,15,35,"c(""plain flour"", ""salt"", ""black pepper"", ""egg"", ""milk"", ""water"")",141.6,2.6,1.1,50.8,73.1,23.4,0.8,0.1,5.5,"c(""Sieve the flour into mixing bowl."", ""Add the salts and pepper."", ""Make hole in middle  of flour and add egg. Start mixing gently whilst gradually adding the milk and  water."", ""Use small foil cases and put a small amount of cooking oil in each and  place on a high shelf in a preheated oven, gas mark 7."", ""( the fat needs to be hot before you add the mixture ) Pour equal amounts of the mixture into each case  and place in the oven Cook for 20-25 mins Serve with all roast meats ( don't  forget the lashings of gravy ) Please enjoy   from Cathy the Northern Cook.""
)"
125,Caribbean Cowpeas and Rice,0,25,25,"c(""black-eyed peas"", ""onion"", ""garlic cloves"", ""cumin"", ""thyme"", ""bay leaf"", ""long-grain rice"", ""vegetable broth"", ""tomatoes"", ""allspice"", ""salt"")",267.2,1.9,0.5,0.0,484.5,58.5,6.1,2.0,7.5,"c(""Soak peas."", ""COmbine peas with onion, jalapeno, garlic, cumin, thyme, bay leaf and 2 cups water."", ""Boil."", ""Reduce and simmer."", ""Add rice, broth, tomato, allspice and salt."")"
126,Carnation Lean Fettuccine Alfredo,10,30,40,"c(""fettuccine"", ""olive oil"", ""garlic"", ""milk"", ""parmesan cheese"", ""fresh dill"", ""fresh chives"", ""nutmeg"", ""salt"", ""pepper"", ""asparagus"", ""smoked salmon"", ""lemon juice"")",535.7,15.9,7.4,110.6,588.1,69.7,3.7,2.5,28.6,"c(""In a large pot of boiling water, cook the fettuccine for 8-10 minutes until  tender but firm."", ""Drain."", ""In a non-stick skillet, heat oil and cook garlic for 30  seconds."", ""Add to drained pasta along with milk and cheese. Cook over medium heat, stirring gently for four to five minutes, until sauce is thickened."", ""Remove from  heat and let stand two to three minutes to thicken more. Stir in dill and chives and season with salt and pepper."", ""Stir in blanched  asparagus, salmon and lemon juice. Garnish each serving with more freshly grated Parmesan, if desired.""
)"
